genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label,pca1,pca2
['russian rock'],0.692,0.111,0.14,136.773,0,,0,Instrumental / Acoustic,19.121036808796674,-0.5769676839730453
['russian rock'],0.658,0.422,0.505,112.883,0,,0,Instrumental / Acoustic,-4.768070114885546,-0.09836064819548151
['russian rock'],0.815,0.647,0.966,150.085,1,,1,Mainstream / Party,32.43456605953179,0.37293215805633695
['russian rock'],0.642,0.82,0.699,124.982,1,,1,Mainstream / Party,7.331737186205402,0.2557511701431461
['russian rock'],0.505,0.771,0.461,80.005,1,,1,Mainstream / Party,-37.645407987786655,0.07162929045242572
['russian alternative rock'],0.491,0.883,0.634,75.718,1,,1,Mainstream / Party,-41.93205632776559,0.26820386166978016
['russian pop punk'],0.231,0.707,0.303,73.956,1,,1,Mainstream / Party,-43.694512951553364,-0.1619348264596986
['russian rock'],0.513,0.716,0.805,199.998,1,,1,Mainstream / Party,82.34758546564956,0.12351390263657747
['russian pop'],0.615,0.628,0.661,153.936,1,,1,Mainstream / Party,36.28534985209714,0.06445063399185302
['russian rock'],0.514,0.967,0.486,95.991,1,,1,Mainstream / Party,-21.65909989309405,0.1838397546764028
['russian underground rap'],0.493,0.653,0.286,159.919,1,,1,Mainstream / Party,42.26810199948676,-0.24921190772382962
['canzone napoletana'],0.639,0.744,0.798,89.982,1,,1,Mainstream / Party,-27.668232382045886,0.3360534255830798
['classic indonesian rock'],0.39,0.702,0.228,146.365,1,,1,Mainstream / Party,28.714203585070237,-0.276873171258602
['italian adult pop'],0.66,0.771,0.804,120.014,1,,1,Mainstream / Party,2.3637518327869174,0.3188337003058008
['canzone napoletana'],0.742,0.594,0.961,136.911,1,,1,Mainstream / Party,19.26053393629283,0.3345220354121792
['classic italian pop'],0.837,0.578,0.874,126.02,1,,1,Mainstream / Party,8.369405236888213,0.3061935802564655
['italian adult pop'],0.551,0.568,0.853,173.548,1,,1,Mainstream / Party,55.89741788541588,0.12416814575900736
"[""canzone d'autore""]",0.432,0.209,0.371,139.293,0,,0,Instrumental / Acoustic,21.64152120475157,-0.4331347657300592
['italian underground hip hop'],0.677,0.729,0.817,91.148,1,,1,Mainstream / Party,-26.50225993738829,0.35188460881805605
['classic italian folk pop'],0.604,0.849,0.645,186.147,1,,1,Mainstream / Party,68.4966416469747,0.13035810474494758
['italian adult pop'],0.702,0.918,0.941,123.953,1,,1,Mainstream / Party,6.303086762702691,0.5145173343168494
['italian adult pop'],0.527,0.881,0.65,139.896,1,,1,Mainstream / Party,22.24581969133257,0.19621346612078117
['italian pop rock'],0.386,0.313,0.159,140.723,0,,0,Instrumental / Acoustic,23.07152026716298,-0.5479875374000798
['canzone napoletana'],0.453,0.54,0.474,118.819,0,,1,Instrumental / Acoustic,1.168180395138947,-0.12660040439070586
['modern power pop'],0.598,0.93,0.97,175.795,1,,1,Mainstream / Party,58.14508604244847,0.4341199450064881
['musica per bambini'],0.398,0.611,0.276,83.101,0,,0,Instrumental / Acoustic,-34.549789239503,-0.19850072336665214
['classic italian pop'],0.782,0.76,0.973,135.022,1,,1,Mainstream / Party,17.37179974775222,0.4556088457600771
['musica per bambini'],0.319,0.0607,0.248,132.288,0,,0,Instrumental / Acoustic,14.63623585245341,-0.6371105518798218
['italian hip hop'],0.744,0.659,0.746,136.089,1,,1,Mainstream / Party,18.438448228184825,0.21324725377155063
['italian hip hop'],0.712,0.637,0.398,115.981,1,,1,Mainstream / Party,-1.6698466179771998,-0.0407164935857276
['italian hip hop'],0.845,0.581,0.626,113.352,1,,1,Mainstream / Party,-4.298792055191342,0.14341205065348084
"['indie liguria', 'italian hip hop', 'trap italiana']",0.709,0.816,0.551,122.207,1,,1,Mainstream / Party,4.556571815022124,0.16794623684732446
['musica per bambini'],0.534,0.345,0.143,83.887,0,,0,Instrumental / Acoustic,-33.76440729414004,-0.4109549366440665
['neomelodici'],0.501,0.361,0.374,74.924,0,,0,Instrumental / Acoustic,-42.72714264907444,-0.22601030435948155
['italian hip hop'],0.709,0.644,0.275,152.2,1,,1,Mainstream / Party,34.54898964872484,-0.18284996464971948
['italian hip hop'],0.691,0.711,0.19,102.594,1,,1,Mainstream / Party,-15.056877430618727,-0.14035841934202065
['italian hip hop'],0.641,0.823,0.428,91.064,1,,1,Mainstream / Party,-26.58643733783539,0.10409427149001982
['vintage chanson'],0.399,0.121,0.313,171.825,0,,0,Instrumental / Acoustic,54.17328172173123,-0.5860161031579849
['tamil devotional'],0.47,0.594,0.703,116.245,1,,1,Mainstream / Party,-1.405530194652954,0.0854478032365813
['rosary'],0.2,0.211,0.162,109.557,0,,0,Instrumental / Acoustic,-8.094498082647888,-0.6183591696991642
['bangla'],0.684,0.662,0.762,94.466,1,,1,Mainstream / Party,-23.18442769337831,0.26905116422777264
['classic indo pop'],0.372,0.254,0.334,101.231,0,,0,Instrumental / Acoustic,-16.42034020208129,-0.3977849206861638
['classic indo pop'],0.711,0.598,0.516,126.208,1,,1,Mainstream / Party,8.55717697957094,0.009586238196659713
['rock kapak'],0.523,0.585,0.282,132.298,1,,1,Mainstream / Party,14.647024232582083,-0.24172980334970795
['rock kapak'],0.569,0.569,0.427,104.392,1,,1,Mainstream / Party,-13.2588426350693,-0.08693305114493999
['rock kapak'],0.483,0.474,0.238,104.48,1,,1,Mainstream / Party,-13.171125930471618,-0.311138907894109
['rap nacional antigo'],0.719,0.461,0.735,75.94,1,,1,Mainstream / Party,-41.710761840078106,0.1701160750133499
['rock kapak'],0.572,0.572,0.273,110.019,0,,1,Instrumental / Acoustic,-7.63198717757561,-0.20778729074961266
['classic malaysian pop'],0.525,0.566,0.493,172.036,1,,1,Mainstream / Party,54.385107872464715,-0.1525339492774883
['rock kapak'],0.571,0.625,0.37,98.589,1,,1,Mainstream / Party,-19.061792607549492,-0.08784913389943105
['classic malaysian pop'],0.569,0.384,0.27,142.758,0,,0,Instrumental / Acoustic,25.106644995718455,-0.36850183043665613
['rock kapak'],0.518,0.788,0.436,130.026,1,,1,Mainstream / Party,12.375499240963393,-0.006503954403796475
['indonesian pop'],0.848,0.903,0.931,120.006,1,,1,Mainstream / Party,2.355991662556235,0.5503965321033524
['malaysian pop'],0.494,0.379,0.198,137.634,0,,0,Instrumental / Acoustic,19.982617339509687,-0.4415786133572919
['malaysian pop'],0.604,0.455,0.263,119.853,0,,0,Instrumental / Acoustic,2.2017800221878616,-0.2876789702212588
['malaysian indie'],0.742,0.514,0.619,116.091,1,,1,Mainstream / Party,-1.5598638696567093,0.062477117604607946
['malaysian pop'],0.687,0.55,0.591,96.951,1,,1,Mainstream / Party,-20.699769055041116,0.07313080896978774
['quran'],0.412,0.215,0.536,124.802,0,,0,Instrumental / Acoustic,7.150714578087019,-0.2911837518204476
['malaysian pop'],0.779,0.916,0.82,97.963,1,,1,Mainstream / Party,-19.68701324724077,0.48534430105582715
['tamil pop'],0.629,0.223,0.123,106.954,0,,0,Instrumental / Acoustic,-10.697711279160416,-0.5006913752678077
['malaysian pop'],0.31,0.788,0.324,101.755,1,,1,Mainstream / Party,-15.895450626040656,-0.11481355496370194
['malaysian pop'],0.544,0.558,0.0959,140.0,0,,0,Instrumental / Acoustic,22.348789788163657,-0.4014189318696706
['malaysian pop'],0.484,0.563,0.291,157.891,1,,1,Mainstream / Party,40.23996778947142,-0.2977429164357749
['malaysian pop'],0.542,0.575,0.444,145.924,1,,1,Mainstream / Party,28.273118721667174,-0.14025039080740864
['german house'],0.965,0.69,0.662,119.943,1,,1,Mainstream / Party,2.292348936868976,0.26220357436718666
['chinese viral pop'],0.645,0.436,0.294,112.036,0,,0,Instrumental / Acoustic,-5.615228222601829,-0.25105316773028363
['indonesian pop'],0.362,0.284,0.267,79.109,0,,0,Instrumental / Acoustic,-38.54230580436928,-0.40117179080892706
['vintage taiwan pop'],0.442,0.203,0.619,135.327,0,,0,Instrumental / Acoustic,17.675735692629218,-0.24197024052869087
['italian progressive rock'],0.514,0.675,0.701,101.042,1,,1,Mainstream / Party,-16.60839281798188,0.16738259969011693
['vintage taiwan pop'],0.401,0.176,0.403,133.617,0,,0,Instrumental / Acoustic,15.965521118172148,-0.42988901962528886
['vintage taiwan pop'],0.563,0.256,0.506,110.412,0,,0,Instrumental / Acoustic,-7.239290303640772,-0.22075725540094793
['vintage taiwan pop'],0.416,0.202,0.407,114.805,0,,1,Instrumental / Acoustic,-2.846405430440427,-0.37938175106668304
['classic mandopop'],0.519,0.455,0.316,133.005,0,,0,Instrumental / Acoustic,15.353843372558146,-0.2942674096338222
['classic mandopop'],0.675,0.657,0.609,134.011,1,,1,Mainstream / Party,16.3603589188225,0.09068619147008805
['classic mandopop'],0.525,0.387,0.319,79.502,0,,0,Instrumental / Acoustic,-38.14916920386243,-0.2511582293575859
['classic mandopop'],0.71,0.764,0.73,124.873,1,,1,Mainstream / Party,7.222641717488884,0.26808256111309525
['vintage taiwan pop'],0.502,0.332,0.317,80.68,0,,1,Instrumental / Acoustic,-36.971251918083595,-0.2936999500507789
['taiwan singer-songwriter'],0.521,0.046,0.14,98.501,0,,0,Instrumental / Acoustic,-19.15091794816874,-0.612854379540359
['taiwan pop'],0.673,0.452,0.284,117.766,0,,0,Instrumental / Acoustic,0.11476514599138454,-0.24875674330335806
['chinese soundtrack'],0.537,0.299,0.156,128.012,0,,0,Instrumental / Acoustic,10.360446808120685,-0.4918332012430546
['chinese soundtrack'],0.324,0.0415,0.0779,125.922,0,,0,Instrumental / Acoustic,8.270061850291157,-0.7647010182119068
['taiwan instrumental'],0.519,0.252,0.105,100.029,0,,0,Instrumental / Acoustic,-17.622615410433838,-0.5220030165988327
['fo jing'],0.182,0.153,0.0827,82.803,0,,0,Instrumental / Acoustic,-34.848605784871,-0.6779240357151395
['bossa nova'],0.529,0.119,0.345,154.168,0,,0,Instrumental / Acoustic,36.51627812163284,-0.49607170737581274
['taiwan pop'],0.58,0.483,0.126,129.935,1,,1,Mainstream / Party,12.283695979179981,-0.3963550315055357
['nu jazz'],0.545,0.316,0.165,96.346,0,,0,Instrumental / Acoustic,-21.30546299259146,-0.426171135573111
['er ge'],0.697,0.336,0.497,115.987,0,,0,Instrumental / Acoustic,-1.6642415419342171,-0.14660653513808197
['taiwan pop'],0.553,0.376,0.248,84.033,0,,1,Instrumental / Acoustic,-33.61827215889113,-0.3084879424554242
['classic cantopop'],0.722,0.423,0.233,108.243,0,,0,Instrumental / Acoustic,-9.408333339645765,-0.27429979583182934
['chinese viral pop'],0.721,0.869,0.499,109.991,1,,1,Mainstream / Party,-7.65937150792567,0.18161341038350498
['background piano'],0.619,0.142,0.733,147.909,0,,0,Instrumental / Acoustic,30.257631440024994,-0.15447517339487926
['chinese hip hop'],0.737,0.669,0.71,89.917,1,,1,Mainstream / Party,-27.733479445031804,0.25768448453670256
['liedermacher'],0.608,0.256,0.527,105.363,0,,0,Instrumental / Acoustic,-12.28828350588104,-0.18335143373067186
['romanian rock'],0.634,0.367,0.906,123.23,0,,1,Instrumental / Acoustic,5.579191039279735,0.14702250495074065
['romanian rock'],0.691,0.529,0.551,97.025,1,,1,Mainstream / Party,-20.625841059241083,0.032119001037541506
['romanian rock'],0.573,0.81,0.777,137.474,1,,0,Mainstream / Party,19.8238002440834,0.26810025508562063
['hungarian punk'],0.509,0.525,0.843,159.769,1,,1,Mainstream / Party,42.11838405521257,0.09855656958648129
['classic hungarian pop'],0.551,0.309,0.284,105.959,0,,0,Instrumental / Acoustic,-11.692388532959441,-0.3533681494276126
['romanian rock'],0.584,0.639,0.448,109.156,1,,1,Mainstream / Party,-8.494725639835593,-0.03269505562773911
['romanian rock'],0.355,0.487,0.103,78.795,0,,1,Instrumental / Acoustic,-38.8561177238504,-0.4075234584931217
['romanian rock'],0.691,0.77,0.368,100.012,1,,1,Mainstream / Party,-17.638617417302598,0.03104013763655078
['romanian rock'],0.532,0.735,0.372,105.962,1,,1,Mainstream / Party,-11.688606700739541,-0.04550411106634511
['romanian rock'],0.56,0.9,0.534,95.984,1,,1,Mainstream / Party,-21.666187884102754,0.19536694221451367
['muzica populara'],0.456,0.403,0.75,81.681,0,,1,Instrumental / Acoustic,-35.96972925269321,0.05573980886302987
['bboy'],0.831,0.807,0.81,102.007,1,,1,Mainstream / Party,-15.643231812392315,0.4249536166411123
['romanian rap'],0.822,0.719,0.773,87.033,1,,1,Mainstream / Party,-30.617376502214825,0.36515038419682866
['romanian rap'],0.832,0.723,0.79,98.004,1,,1,Mainstream / Party,-19.64637968596496,0.3672707223615095
['romanian folk'],0.583,0.301,0.267,87.426,0,,0,Instrumental / Acoustic,-30.225397803934698,-0.3333949809956624
['romanian rock'],0.774,0.81,0.972,134.027,1,,1,Mainstream / Party,16.376885941282353,0.48289338183138697
['romanian rock'],0.716,0.828,0.933,144.851,1,,1,Mainstream / Party,27.20088790681001,0.429890033567945
['muzica copii'],0.559,0.166,0.559,96.007,0,,0,Instrumental / Acoustic,-21.644361206718386,-0.21359658015141447
['muzica copii'],0.955,0.579,0.964,116.007,1,,1,Mainstream / Party,-1.643550013494206,0.4262776900902623
['manele'],0.8,0.768,0.815,91.979,1,,1,Mainstream / Party,-25.671257809774303,0.41088214352264685
['manele'],0.818,0.93,0.968,138.036,1,,1,Mainstream / Party,20.38604975413051,0.5578306428998296
['romanian rock'],0.575,0.702,0.48,91.973,1,,1,Mainstream / Party,-25.677558521411143,0.05031215417503565
['manele'],0.707,0.783,0.767,89.991,1,,1,Mainstream / Party,-27.659228683146765,0.35710389249643604
['romanian indie'],0.62,0.348,0.472,180.01,0,,0,Instrumental / Acoustic,62.35867430976941,-0.27675093828503483
['manele'],0.766,0.825,0.874,121.953,1,,1,Mainstream / Party,4.302848761275186,0.4334482123407828
['romanian rap'],0.769,0.654,0.555,130.006,1,,1,Mainstream / Party,12.35526871345948,0.08420476593529802
['romanian rap'],0.81,0.843,0.845,115.934,1,,1,Mainstream / Party,-1.7161575494928911,0.44500824885727086
['muzica copii'],0.801,0.457,0.731,146.017,1,,1,Mainstream / Party,28.36606046145974,0.0879167922753773
['manele'],0.811,0.835,0.969,139.971,1,,1,Mainstream / Party,22.320895588094032,0.49821019921933285
['muzica copii'],0.635,0.747,0.815,111.951,1,,1,Mainstream / Party,-5.6992508055362805,0.31700498232208085
['romanian pop'],0.641,0.864,0.902,180.062,1,,1,Mainstream / Party,62.41188954207425,0.35216044572862715
['romanian pop'],0.731,0.637,0.277,114.987,1,,1,Mainstream / Party,-2.663961932813237,-0.12381719329110885
['manele'],0.504,0.719,0.862,112.039,2,,1,Happy / Dance,-5.61119269121177,0.2942141052448075
['romanian pop'],0.659,0.831,0.52,99.978,1,,1,Mainstream / Party,-17.67236695485444,0.17024877427919105
['romanian indie'],0.354,0.922,0.339,170.127,1,,1,Mainstream / Party,52.476634628213844,-0.11199467078900982
['romanian trap'],0.733,0.798,0.556,177.92,1,,1,Mainstream / Party,60.26943316328567,0.08702762999483715
['romanian trap'],0.688,0.805,0.641,179.968,1,,1,Mainstream / Party,62.31753804842043,0.1374592159828909
['trio huasteco'],0.579,0.46,0.891,143.075,1,,1,Mainstream / Party,25.42431867068518,0.14335841777401992
['guidance'],0.171,0.129,0.04,159.775,0,,0,Instrumental / Acoustic,42.123180587138734,-0.840357297720508
['one-person band'],0.529,0.31,0.444,140.469,0,,0,Instrumental / Acoustic,22.81770305963235,-0.2906454744190484
['mexican rock-and-roll'],0.728,0.597,0.825,105.081,1,,0,Mainstream / Party,-12.569517604152509,0.27674360574876267
['afghan traditional'],0.391,0.494,0.72,113.377,0,,0,Instrumental / Acoustic,-4.273635357980183,0.019111378574119153
['gospel antigas'],0.428,0.35,0.57,105.424,0,,1,Instrumental / Acoustic,-12.227006961355556,-0.1536101754409107
['louvor'],0.68,0.245,0.305,115.86,0,,0,Instrumental / Acoustic,-1.7915532035027582,-0.3485306064912651
['samba-enredo'],0.624,0.807,0.968,147.397,1,,1,Mainstream / Party,29.74692375587344,0.4109509342133708
['choro'],0.453,0.548,0.963,143.223,1,,0,Mainstream / Party,25.572585690559947,0.20831552043901957
['brazilian boogie'],0.715,0.624,0.777,88.323,1,,1,Mainstream / Party,-29.327479556896293,0.2770078861273537
['sertanejo'],0.803,0.462,0.919,134.998,1,,1,Mainstream / Party,17.347255987563614,0.24838434908336704
['mpb'],0.863,0.472,0.57,112.951,1,,1,Mainstream / Party,-4.7000275047751785,0.04432653175620538
['brazilian gospel'],0.418,0.452,0.225,139.261,0,,1,Instrumental / Acoustic,21.609793347244562,-0.4053572419145793
['swedish reggae'],0.768,0.679,0.836,149.836,1,,1,Mainstream / Party,32.18552465605231,0.2796981906317737
['pagode'],0.693,0.794,0.85,105.016,1,,1,Mainstream / Party,-12.634157576540943,0.39914665623222656
['brazilian gospel'],0.469,0.504,0.202,139.979,1,,1,Mainstream / Party,22.327832109602213,-0.3771815780148978
['sertanejo pop'],0.717,0.717,0.628,110.021,1,,1,Mainstream / Party,-7.629502049384058,0.18838263969019597
['madchester'],0.539,0.694,0.498,129.176,1,,1,Mainstream / Party,11.525393127866124,-0.006906032032208409
['irish country'],0.386,0.639,0.711,178.121,1,,1,Mainstream / Party,60.4704761878252,0.00015299073449548395
['irish country'],0.73,0.675,0.762,142.972,1,,1,Mainstream / Party,25.321482561149253,0.2199953833354319
['irish country'],0.546,0.59,0.594,115.932,1,,1,Mainstream / Party,-1.7186694815597434,0.026079770869305907
['britpop'],0.554,0.855,0.835,130.092,1,,1,Mainstream / Party,12.441947973958321,0.34253210414516677
['bubblegum dance'],0.766,0.992,0.961,130.002,1,,1,Mainstream / Party,12.352183869980507,0.5839892205363704
['candy pop'],0.422,0.789,0.668,94.488,1,,1,Mainstream / Party,-23.162181031292207,0.18949161004580173
['scottish indie'],0.296,0.695,0.302,113.53,1,,1,Mainstream / Party,-4.120636881276894,-0.20715486428700802
[],0.612,0.694,0.358,104.953,1,,1,Mainstream / Party,-12.697721967364515,-0.05300169139039834
['irish country'],0.488,0.795,0.914,177.065,1,,1,Mainstream / Party,59.41486562296572,0.27684908726196666
['irish country'],0.567,0.633,0.279,139.982,0,,0,Instrumental / Acoustic,22.33106485267092,-0.21335707945872184
['funky tech house'],0.755,0.842,0.439,125.002,1,,0,Mainstream / Party,7.3514871909960675,0.10972059608140516
['indonesian psychedelia'],0.453,0.324,0.715,131.869,0,,0,Instrumental / Acoustic,14.218019850232366,-0.09108983815800431
['batak'],0.376,0.477,0.326,143.721,0,,1,Instrumental / Acoustic,26.06993601482489,-0.33505759343260844
['barnmusik'],0.696,0.429,0.638,131.285,2,,2,Happy / Dance,13.634008393768,-0.00968059224708162
['dangdut'],0.678,0.497,0.76,108.65,1,,1,Mainstream / Party,-9.000721607983849,0.14876539093912844
['classic indonesian rock'],0.349,0.343,0.309,135.816,0,,1,Instrumental / Acoustic,18.164729748348236,-0.4227556760364695
['swedish country'],0.59,0.696,0.825,109.993,1,,1,Mainstream / Party,-7.6573001138841335,0.28340252280451916
"['indonesian pop', 'indonesian rock']",0.484,0.739,0.463,149.875,1,,1,Mainstream / Party,32.224423090944356,-0.054741972371090686
"['indonesian pop', 'indonesian rock']",0.598,0.416,0.535,117.976,1,,1,Mainstream / Party,0.32496590638439216,-0.10590064085987139
['dangdut'],0.331,0.796,0.437,155.449,1,,1,Mainstream / Party,37.79855476624073,-0.09772897740732556
['indonesian indie'],0.69,0.889,0.948,129.999,1,,0,Mainstream / Party,12.349040314066883,0.49019217107688773
['indonesian pop'],0.798,0.499,0.681,115.028,1,,1,Mainstream / Party,-2.622857390587683,0.11948111956006258
['indonesian pop'],0.525,0.771,0.768,150.04,1,,1,Mainstream / Party,32.389728214782195,0.20498529423531486
['indonesian pop'],0.622,0.613,0.43,124.998,1,,1,Mainstream / Party,7.347168816164739,-0.07251407249412811
['indonesian city pop'],0.545,0.541,0.321,67.187,1,,1,Mainstream / Party,-50.46390326547221,-0.13558041046721803
['indonesian idol pop'],0.493,0.646,0.414,73.882,1,,1,Mainstream / Party,-43.76863676974354,-0.031147339949372466
['indonesian pop'],0.667,0.721,0.413,132.469,1,,1,Mainstream / Party,14.818294614318631,-0.019060995124203894
['indonesian pop'],0.595,0.718,0.486,131.16,1,,1,Mainstream / Party,13.509391405474958,0.012930436032751902
['indonesian worship'],0.446,0.555,0.248,135.842,0,,1,Instrumental / Acoustic,18.19097481211685,-0.3142729810966138
['indonesian pop'],0.363,0.462,0.198,172.021,0,,1,Instrumental / Acoustic,54.36975124801384,-0.48528786584550215
['indonesian pop punk'],0.464,0.961,0.738,185.04,1,,1,Mainstream / Party,67.38997547102153,0.22241173402286118
['indonesian pop'],0.53,0.222,0.367,194.853,0,,0,Instrumental / Acoustic,77.20139034531164,-0.47904955022344736
['indonesian pop'],0.702,0.307,0.41,111.987,0,,0,Instrumental / Acoustic,-5.6643615784698085,-0.22116380573764338
['brighton indie'],0.405,0.542,0.624,145.947,1,,1,Mainstream / Party,28.296290536000754,-0.06819011411673603
['indonesian pop'],0.481,0.394,0.144,131.981,0,,0,Instrumental / Acoustic,14.329610047332181,-0.46909608351433535
['indonesian folk pop'],0.615,0.3,0.291,128.875,0,,0,Instrumental / Acoustic,11.223530682399087,-0.3667134953158606
['proto-techno'],0.647,0.639,0.714,111.463,1,,0,Mainstream / Party,-6.187521858155193,0.1830375312827045
['proto-techno'],0.579,0.939,0.133,125.017,1,,0,Mainstream / Party,7.3664548348453565,-0.11873200496160852
['vintage dutch pop'],0.723,0.667,0.886,125.195,1,,1,Mainstream / Party,7.544616370111072,0.3320485498364023
['classic dutch pop'],0.711,0.738,0.909,108.077,1,,1,Mainstream / Party,-9.573210222602867,0.41192862562970545
['dutch pop'],0.625,0.495,0.523,110.107,1,,1,Mainstream / Party,-7.543914370581646,-0.04877546961867574
['carnaval'],0.691,0.808,0.701,105.046,1,,1,Mainstream / Party,-12.60426706962319,0.29507112256071477
['carnaval'],0.775,0.954,0.971,132.04,1,,1,Mainstream / Party,14.390122886266198,0.5692146648369303
['dutch singer-songwriter'],0.45,0.0953,0.351,206.337,0,,0,Instrumental / Acoustic,88.68518625313581,-0.6070234855256436
['muziek voor kinderen'],0.729,0.211,0.807,169.994,0,,0,Instrumental / Acoustic,52.34271745146651,-0.056441573084503704
['indie anthem-folk'],0.413,0.499,0.264,88.744,0,,1,Instrumental / Acoustic,-28.906999941556634,-0.2762173341744503
"['dutch hip hop', 'dutch rap pop']",0.833,0.486,0.463,68.148,2,,2,Happy / Dance,-49.50300378076433,0.028634539616144483
['carnaval'],0.721,0.828,0.774,127.97,1,,1,Mainstream / Party,10.319774451083205,0.33722498245801535
[],0.346,0.835,0.394,172.837,1,,1,Mainstream / Party,55.186540818617914,-0.12798578496661672
[],0.478,0.697,0.64,178.687,1,,1,Mainstream / Party,61.03646272827061,0.00911319561672963
[],0.343,0.885,0.389,131.433,1,,1,Mainstream / Party,13.78269538246505,-0.04278438922034222
['kabyle'],0.602,0.67,0.91,123.742,1,,1,Mainstream / Party,6.091702549811032,0.31552069742153965
['musica mocambicana'],0.685,0.591,0.968,128.117,1,,1,Mainstream / Party,10.466578405240227,0.33284919503315513
['electro jazz'],0.838,0.942,0.582,94.633,1,,0,Mainstream / Party,-23.017205385771547,0.3459048253837693
['french movie tunes'],0.456,0.283,0.524,76.614,0,,1,Instrumental / Acoustic,-41.037117512749134,-0.1758775958315676
['french reggae'],0.844,0.596,0.839,139.973,1,,1,Mainstream / Party,22.322374315995887,0.2722057291642841
['francoton'],0.726,0.714,0.77,102.966,1,,1,Mainstream / Party,-14.684371277389204,0.3061554397309991
['francoton'],0.726,0.715,0.774,102.966,1,,1,Mainstream / Party,-14.684366072073118,0.309732205227055
['folk-pop'],0.495,0.343,0.472,87.631,0,,0,Instrumental / Acoustic,-30.020104907707037,-0.18368112659184
['musique pour enfants'],0.791,0.64,0.786,99.944,1,,1,Mainstream / Party,-17.706502713323175,0.30010294506248436
['lovers rock'],0.744,0.318,0.746,96.559,1,,1,Mainstream / Party,-21.092034761861754,0.07275509151061099
['folklore argentino'],0.595,0.145,0.384,142.403,0,,0,Instrumental / Acoustic,24.751345807926242,-0.4135332200782639
['folklore argentino'],0.541,0.227,0.292,120.914,0,,0,Instrumental / Acoustic,3.262462217704595,-0.42024610461716666
['cumbia santafesina'],0.658,0.478,0.668,95.057,1,,1,Mainstream / Party,-22.59380036708994,0.08244186390413866
['chamame'],0.68,0.765,0.779,116.15,1,,1,Mainstream / Party,-1.5002826362151183,0.3086403060770724
['argentine punk'],0.478,0.96,0.966,125.554,1,,1,Mainstream / Party,7.904280434143743,0.48429355334697033
['chamame'],0.68,0.467,0.939,153.456,1,,1,Mainstream / Party,35.805306181111575,0.20016006042228196
['chamame'],0.43,0.616,0.87,152.055,1,,1,Mainstream / Party,34.40460798962775,0.15801975077027153
['argentine punk'],0.323,0.946,0.504,164.932,1,,1,Mainstream / Party,47.28184543606636,0.023299409646928226
['cuarteto'],0.635,0.849,0.791,148.896,1,,1,Mainstream / Party,31.245826017379443,0.30418100783498137
['cumbia villera'],0.566,0.832,0.95,140.457,1,,1,Mainstream / Party,22.806988567327124,0.40382431117868234
['cumbia villera'],0.721,0.755,0.782,83.95,1,,1,Mainstream / Party,-33.700256407189826,0.3653412439497543
['argentine indie'],0.632,0.646,0.828,85.941,1,,1,Mainstream / Party,-31.709354523303162,0.3051706151535827
['argentine hip hop'],0.523,0.383,0.482,109.085,0,,1,Instrumental / Acoustic,-8.566083465699919,-0.17552411741428986
['cumbia ranchera'],0.664,0.476,0.755,113.24,1,,1,Mainstream / Party,-4.410762125033571,0.12161733916981265
['cumbia ranchera'],0.719,0.893,0.846,110.897,1,,1,Mainstream / Party,-6.753022923177582,0.45340086445588534
['pop chileno'],0.721,0.792,0.874,93.967,1,,1,Mainstream / Party,-23.683132291294015,0.4410512702334315
['pop chileno'],0.476,0.256,0.434,137.056,0,,0,Instrumental / Acoustic,19.40463743891553,-0.3413684424372122
[],0.656,0.969,0.895,124.777,1,,1,Mainstream / Party,7.127148966152092,0.4939729041700107
['cumbia ranchera'],0.669,0.756,0.929,136.078,1,,1,Mainstream / Party,18.42780533945117,0.3829515514907478
"['latin pop', 'pop chileno']",0.524,0.441,0.37,149.835,1,,0,Mainstream / Party,32.1838355203561,-0.28511423717418244
['bolivian rock'],0.298,0.943,0.479,82.331,1,,1,Mainstream / Party,-35.31901809496412,0.11617706685981943
['folklore boliviano'],0.64,0.7,0.886,126.122,1,,1,Mainstream / Party,8.471707653177816,0.32357652720435026
['folklore boliviano'],0.565,0.396,0.432,143.504,0,,0,Instrumental / Acoustic,25.852809886314844,-0.242599113241464
[],0.401,0.561,0.966,89.578,1,,1,Mainstream / Party,-28.072267228717024,0.2803960424644909
['folklore boliviano'],0.685,0.487,0.499,122.042,1,,1,Mainstream / Party,4.391000845010893,-0.06989362659332321
['folklore boliviano'],0.548,0.435,0.625,80.113,0,,1,Instrumental / Acoustic,-37.5378294293663,0.012269274135442432
['folklore boliviano'],0.748,0.508,0.964,132.312,1,,1,Mainstream / Party,14.661402097967681,0.2953543094723563
['folklore boliviano'],0.782,0.396,0.474,123.938,0,,0,Instrumental / Acoustic,6.286780893388908,-0.11360925016802614
['folklore boliviano'],0.546,0.405,0.787,79.234,0,,0,Instrumental / Acoustic,-38.41673093717894,0.11673995151877725
['bolivian rock'],0.862,0.554,0.846,143.993,1,,1,Mainstream / Party,26.342296235589515,0.25280098525852845
['folklore boliviano'],0.854,0.647,0.888,111.894,1,,1,Mainstream / Party,-5.756451862994311,0.3829761644195173
[],0.713,0.767,0.792,120.065,1,,1,Mainstream / Party,2.4147094544606347,0.3242552498249309
['folklore boliviano'],0.657,0.477,0.569,120.264,1,,1,Mainstream / Party,2.6130636227225494,-0.02958034559026701
